,id,owner,pool,token0,token1,tickLower,tickUpper,liquidity,depositedToken0,depositedToken1,withdrawnToken0,withdrawnToken1,collectedFeesToken0,collectedFeesToken1,transaction,feeGrowthInside0LastX128,feeGrowthInside1LastX128
8,198764,0x0803cb8cf4a3a451db8ed5378e4d70b34b4fdd01,{'id': '0x87d9c467706aa052fb49a45901107d6d8da9c9cd'},{'id': '0x12565fd1436926beb0fff522d63be551240a4594'},{'id': '0x804c23b6ccfa0a1fae1a81c9964f42ae689c790e'},{'id': '0x87d9c467706aa052fb49a45901107d6d8da9c9cd#79907'},{'id': '0x87d9c467706aa052fb49a45901107d6d8da9c9cd#123890'},183789983063242460147284880,400000,33590323556.359914751746706456,0,0,0,0,"{'id': '0x6ff4e6c04a65add4d9b8fea4fb0754a0267c5b97c3dd2583995dddd9d51c1e7a', 'timestamp': '1646172503'}",0,0
9,538927,0x23bc027daccc372e6bada07ff10d65f1bb1bafe6,{'id': '0x51147261d07bb3fab65056d2c0cfff33151d7d2c'},{'id': '0x6b3a44082adb0984a5e932b606228bf938071712'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x51147261d07bb3fab65056d2c0cfff33151d7d2c#-46020'},{'id': '0x51147261d07bb3fab65056d2c0cfff33151d7d2c#-44880'},180801990026032181838756541,100000000,0,0,0,0,0,"{'id': '0xb66bec97210477dfad9f2919929804945b7bc1b805f193406701b840c478c833', 'timestamp': '1689685199'}",0,0
10,148570,0xa5b42880846634a466dd9a56edfc489fbe435efe,{'id': '0x53608b628feeb7ad16175f7234c8320f8caef4fd'},{'id': '0x17a459bff9277e945354fc32b2daef5211fe801b'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x53608b628feeb7ad16175f7234c8320f8caef4fd#-206400'},{'id': '0x53608b628feeb7ad16175f7234c8320f8caef4fd#-206340'},179474593393784586948700568,16298447763.918957528328497514,0,0,0,0,0,"{'id': '0x08901985b2bec53af18fab7425f5728bd8a09826a55f4cfd254ed1e9beeeeb92', 'timestamp': '1635873938'}",0,0
11,515300,0x02ad6c006bfc815cfa1d5bd0776542b29bd2e243,{'id': '0xf80760dc0ed9ac438d3e18b57abfd3d2f7da5165'},{'id': '0xbe069a491276e8cf522985783b87f3bdf506c6b6'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xf80760dc0ed9ac438d3e18b57abfd3d2f7da5165#-295645'},{'id': '0xf80760dc0ed9ac438d3e18b57abfd3d2f7da5165#-295642'},175156604640746803773971401,0,0.01,0,0,0,0,"{'id': '0xc5102583f1c1e414790e784e288e0765d2d94dce6a668bcf8782396e29822d59', 'timestamp': '1685381975'}",0,0
12,510260,0x817dd40577c0555eb1bbaa3afe766506e3cca026,{'id': '0x8d7e5ffcf43fef6a939ba855ce56119d722c864a'},{'id': '0x3c7a21cb00569ca807ca4f1f4cf6c5dbd655ef06'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x8d7e5ffcf43fef6a939ba855ce56119d722c864a#-405200'},{'id': '0x8d7e5ffcf43fef6a939ba855ce56119d722c864a#-161800'},169118004043299777195986738,999999999999999.99989369979076881,28.316093668304532612,0,0,0,0,"{'id': '0xc137c984f91be7567454a5323bfb1892dcfcb4dfb15f2529bc1116fb7f9947ab', 'timestamp': '1684656083'}",0,0
13,224851,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},164594777805754406037048151,404849.352507954099169736,417055.858982460537042842,0,0,0,0,"{'id': '0x8909451651ad558cb3534f345ac0150dd95411e85e13892f77e63244d5499fef', 'timestamp': '1650750840'}",16281470374502197616725368596073184,16504839522372212697363768650059284
14,534679,0x404a313df99cb82425dccdbb1db07a88b2c165ec,{'id': '0x3902cc3b5f667a1ee7f1bab99cb95721a7f96fde'},{'id': '0x6982508145454ce325ddbe47a25d4ec3d2311933'},{'id': '0xe99523715a7ba4b84e379d226eb6f60b9a52d649'},{'id': '0x3902cc3b5f667a1ee7f1bab99cb95721a7f96fde#-89877'},{'id': '0x3902cc3b5f667a1ee7f1bab99cb95721a7f96fde#-20796'},164337672813195903401738929,0,56263257,0,0,0,0,"{'id': '0xd6a5d78c7950e855e14144819ddd57dfdde6f48ec6404083d7bdf30e30fab7d4', 'timestamp': '1688720387'}",0,0
15,38035,0x9bbda8387d14a4dac7565def56c43f3b081b8b13,{'id': '0xf9be360b26984afeddda8a4760c725b1a19e0d85'},{'id': '0x464d4d96d96708bf3a110be04ab719200ca3261a'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xf9be360b26984afeddda8a4760c725b1a19e0d85#-22980'},{'id': '0xf9be360b26984afeddda8a4760c725b1a19e0d85#46080'},163666927776802516909847522,499999999.999999999999999998,0,0,0,0,0,"{'id': '0xacb42f50429fe3e454f30de9dd52ca351a84653e8adb8fcbea4a1bc44e538494', 'timestamp': '1622988212'}",0,0
16,289859,0x8aea990763ecd7fdc88256d4cddd06e677efc777,{'id': '0x2d5561c649e3e4c26750b679698acdbd85d9e2c9'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xd1a01cb0c67d49c7aecaccb6a4011c0eb33195d2'},{'id': '0x2d5561c649e3e4c26750b679698acdbd85d9e2c9#-51160'},{'id': '0x2d5561c649e3e4c26750b679698acdbd85d9e2c9#-49620'},161277564496451679688286073,0,1000000,0,0,0,0,"{'id': '0xc3bd8213c508baf90e1790699cced2c928fa829b2c3dbb446e82dd6c8137e207', 'timestamp': '1660390170'}",0,0
17,516560,0x10ccbe5be5e510b9dc3213d1702ca96cb2129fc6,{'id': '0xa5d210e2fa9c9d95d9614b8c8227290216f207fc'},{'id': '0x10ccbe5be5e510b9dc3213d1702ca96cb2129fc6'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xa5d210e2fa9c9d95d9614b8c8227290216f207fc#-207200'},{'id': '0xa5d210e2fa9c9d95d9614b8c8227290216f207fc#-207000'},159255848261415585967306695,49999999999.999999999904599573,0,0,0,0,0,"{'id': '0xfaa9be285311da2948ca4b6e4fdb94de35c45ac15a81a3ffd64db4f208d1dbc9', 'timestamp': '1685538227'}",872399561496334854869403216015277395957,1097244295588111998668696536984
18,182373,0x10b110b0a15afeaf1101c075a2666abe0640956e,{'id': '0xe6ea9204234011c7ffe5a190cf18734396a0c537'},{'id': '0x5c173a51468694c0114aad0c14cbea350f40c33e'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xe6ea9204234011c7ffe5a190cf18734396a0c537#-267420'},{'id': '0xe6ea9204234011c7ffe5a190cf18734396a0c537#-175320'},157690662878295457858581976,885098879761234.758774467754615987,0.439582673501746508,785080946246097.423443635560184508,0.426836913362171045,0,0,"{'id': '0xb39f2f37631bcbbbf3f7c71c90f87335925e902b4f554c13737ed1406fd7aa3f', 'timestamp': '1642158839'}",0,33393067540271523648484003
19,557071,0xf819fbf3478d1680ba5885369c515e7bbad58708,{'id': '0x60914a03effbbcaf8f33d13d3dd51bd7b5d31f15'},{'id': '0x9138c8779a0ac8a84d69617d5715bd8afa23c650'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x60914a03effbbcaf8f33d13d3dd51bd7b5d31f15#-116000'},{'id': '0x60914a03effbbcaf8f33d13d3dd51bd7b5d31f15#-115200'},154772183044085787480030763,2003810916.086310442177284471,0,0,0,0,0,"{'id': '0xf5add42044c3523d34c6c9a682564873b46285cde4418f1b34537ba7f706764a', 'timestamp': '1693303823'}",0,0
20,574369,0x89144ab37bcb72a58b2017981b3e4384180ec39d,{'id': '0x11950d141ecb863f01007add7d1a342041227b58'},{'id': '0x6982508145454ce325ddbe47a25d4ec3d2311933'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x11950d141ecb863f01007add7d1a342041227b58#-216300'},{'id': '0x11950d141ecb863f01007add7d1a342041227b58#-214980'},154414542113066884306997262,249999999999.999999994138593899,100.361980234737538542,0,0,0,0,"{'id': '0x4a3b1deb6ac4dfd2557b2bdc7d0bcb89121916ae186587de3ccb2838114d1269', 'timestamp': '1696428023'}",115792089237316195423570985008687905082738923922569458550436393518219330815734,115792089237316195423570985008687907853269981947883763337644007067432026811349
21,198872,0x6cd52c24ba15aca902721deeca9c3861e749009b,{'id': '0x15a881e4714e0ca2bd62544c1937c19d9ee0b49e'},{'id': '0x03360fdaa298011b2cef40340b93ad89e1866085'},{'id': '0xef7bce1be2ba032131326910a6c11e716daedbff'},{'id': '0x15a881e4714e0ca2bd62544c1937c19d9ee0b49e#-47400'},{'id': '0x15a881e4714e0ca2bd62544c1937c19d9ee0b49e#-41220'},153532241171822711829783205,329553915.899607623628324225,1000000.003028292033424763,0,0,0,0,"{'id': '0x65d5851eab2a865625e6b076cb33398983b1cbcbc94cdb8fbd5e3d1dc6fcaa8a', 'timestamp': '1646202928'}",0,6616787762358911088663958058488851
22,529820,0xc1ef0260c4d201c5df89ac2294c5cee57747a63a,{'id': '0x8f39a7dc7627a48eb91b64bae5ddc9684a682bbf'},{'id': '0x92b21591234c9df0cefff7cfadf4b04ac8a95e43'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x8f39a7dc7627a48eb91b64bae5ddc9684a682bbf#-291600'},{'id': '0x8f39a7dc7627a48eb91b64bae5ddc9684a682bbf#-229860'},150652596025567544167675745,307338391426084.846945959826829193,0.277511861352771466,0,0,0,0,"{'id': '0x013a95b8a678193f4b50ddcf1aa602adf6e249eb8e89f2f739907372784b1b2e', 'timestamp': '1687689227'}",58913340776436987418670571744857770316217,15033717077385651741638697328
23,224913,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},150022543346966312165496550,369166.791711912159327896,379971.850061960551720918,0,0,0,0,"{'id': '0x6c663abf6ef5c70a6862bd1fc382d91ec077144ff13837375d8aea86aa05e355', 'timestamp': '1650760745'}",16281470374502197616725368596073184,16504839522372212697363768650059284
24,571607,0x4bea78f5b7bb7bca5067c4255f1969327ee41313,{'id': '0x6eed6dff8e0a6ffca2f8c72e559e5830637ab0d6'},{'id': '0x423f4e6138e475d85cf7ea071ac92097ed631eea'},{'id': '0x6982508145454ce325ddbe47a25d4ec3d2311933'},{'id': '0x6eed6dff8e0a6ffca2f8c72e559e5830637ab0d6#6200'},{'id': '0x6eed6dff8e0a6ffca2f8c72e559e5830637ab0d6#13600'},146183013807048718970409419,21800000,23665127.885573288151467041,0,0,0,0,"{'id': '0x0780d4e9d91b5bdebd610299cc94e8dbc17d5357a20e673074e5c05c998940c3', 'timestamp': '1696014743'}",947483145328592843612438380858870076,2347294463950114400958012603440007067
25,549401,0x4d338d2ee9ba96dcb58367cd789907906e399a19,{'id': '0x6eed6dff8e0a6ffca2f8c72e559e5830637ab0d6'},{'id': '0x423f4e6138e475d85cf7ea071ac92097ed631eea'},{'id': '0x6982508145454ce325ddbe47a25d4ec3d2311933'},{'id': '0x6eed6dff8e0a6ffca2f8c72e559e5830637ab0d6#-600'},{'id': '0x6eed6dff8e0a6ffca2f8c72e559e5830637ab0d6#13200'},146118535070995772856437628,26567970.254559218177299076,69955092.297349808066136032,0,0,0,0,"{'id': '0x098bd66529961f2fc34c8454214c62ba14ab5cce1011b19fdfe89a6d43032261', 'timestamp': '1691836487'}",29153327120688603177740011562716582958,61215467732720394988751648697592059315
26,304780,0x1a3a2853705324d104d2b72b569f0b9564c70c75,{'id': '0xb2a5b3d79bc5948d80c3c2af6a4d2487e24519e5'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xef463f645d5ce75b8634e9bf62fdf760b15a15a8'},{'id': '0xb2a5b3d79bc5948d80c3c2af6a4d2487e24519e5#232084'},{'id': '0xb2a5b3d79bc5948d80c3c2af6a4d2487e24519e5#232096'},146075205153431378538544594,0.2,7198683532.852514294686738237,0,0,0,0,"{'id': '0x6477de7ba4e2343677c017d82d48319b2e24aca1dfa2a9e7a751b681411b95c8', 'timestamp': '1662017279'}",0,0
27,149943,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},141841855020784954017583052,384331.970086716229566899,323962.58561499834573447,0,0,0,0,"{'id': '0x4db12690546ca116f3033f1c4d60cc6e49e6b118a863094cc5e64c5bf1291184', 'timestamp': '1636186661'}",15086811007737730679881017753326371,15202431946039497282371308021656016
28,312345,0x67c1987b43e541fad96ee1559c57600643c7b1ef,{'id': '0x0660e15fd7096331c500180ae8a645c8b4534ead'},{'id': '0x48b5d197b63a35943b832bdc7652616e55492d44'},{'id': '0x8d78456d4fe468461f5439b1fdc69b07c694322c'},{'id': '0x0660e15fd7096331c500180ae8a645c8b4534ead#-115140'},{'id': '0x0660e15fd7096331c500180ae8a645c8b4534ead#115140'},141744026034497262967986862,99784140.908753278011601122,199999999.999999999999999996,0,0,0,0,"{'id': '0x558836c64af9d844ececed5bc1fd624edf97a37c5a38fa1af65ad4acae377a75', 'timestamp': '1662980207'}",0,0
29,375968,0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb,{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xfd957f21bd95e723645c07c48a2d8acb8ffb3794'},{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812#312600'},{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812#316000'},136210163736930019347160002,0,154794692681602.393146051077435071,0,0,0,0,"{'id': '0x6727f25aab64b26bf1a1a2a547e86087f929a21bb3c72aae9371cb106907bf86', 'timestamp': '1669544447'}",115792089237316195423570985008687907853269984665091547665860411422707832662178,115792089237316195423567914044937468690567066202173237611324480216401338964838
30,146248,0xf429668e546f08a40dc7b2cb03151239072ea3f6,{'id': '0x761f396f99c44fd289c166740e6d2b3fca995c48'},{'id': '0x9edc309ef81ed11a5e5eb582546a798976aa97b8'},{'id': '0xb2a2b4cf48b92aee6eeb0c95f7fa370353e6b7e1'},{'id': '0x761f396f99c44fd289c166740e6d2b3fca995c48#0'},{'id': '0x761f396f99c44fd289c166740e6d2b3fca995c48#60'},133540099883879779653903933,400000,0,0,0,0,0,"{'id': '0x0e88cd61338e1623ab954cb65a04b2eeb59f371faf1faff9320a9ebdbed0d5e0', 'timestamp': '1635250733'}",0,0
31,566067,0xa11c29adde3bbe8a62fc0731b3f7d971ff9bc4b1,{'id': '0xad2bc006b8f3a714728de191fdcaa9af2f53e617'},{'id': '0x57dac00a3c4b52a46e2bc41e906843a23b7d6a8b'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xad2bc006b8f3a714728de191fdcaa9af2f53e617#-138180'},{'id': '0xad2bc006b8f3a714728de191fdcaa9af2f53e617#-138120'},133420062049878383452515170,399999999.99999999999999725,0,0,0,0,0,"{'id': '0x3262b59b975f16b88730e5a54dd942a4e2e223030b6c412f4faf888ab83da828', 'timestamp': '1695101039'}",0,0
32,571906,0x40ca0e699c6adb2ca3af54bea4b9030c55c8da2d,{'id': '0x658303724f569cd2459709c98db66fefb62e606a'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933'},{'id': '0x658303724f569cd2459709c98db66fefb62e606a#229800'},{'id': '0x658303724f569cd2459709c98db66fefb62e606a#231000'},132456422220323364950722109,0,799999999999.999999999999998485,0,0,0,0,"{'id': '0x92c0e6e031f98463ed5c3cb30488964d44173e10f49d5fd9ec4a2addb187c78d', 'timestamp': '1696061699'}",0,0
33,535213,0x000000000000000000000000000000000000dead,{'id': '0xae80cd6aa497c5c47847916040f8e42ca2a1c26c'},{'id': '0x78d8ab543c27c90ce5667d89e6f131725a310de0'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xae80cd6aa497c5c47847916040f8e42ca2a1c26c#-135129'},{'id': '0xae80cd6aa497c5c47847916040f8e42ca2a1c26c#-135117'},131707373207630863782190774,67881526.030176987197060053,0,0,0,0,0,"{'id': '0x4adf627c129b2734738d0954c46db004d6b06bab9b23df40bc7c010559be2acd', 'timestamp': '1688846987'}",0,0
34,540590,0xd171f1c1a7cc0b0f18f4b7a49adccbab73f98181,{'id': '0x4b7ec9a3477e0e04728e9b185c675f150377f377'},{'id': '0x06450dee7fd2fb8e39061434babcfc05599a6fb8'},{'id': '0x51b07e5a0fec6b3dc0c0df9bc4502c602fc1bf83'},{'id': '0x4b7ec9a3477e0e04728e9b185c675f150377f377#-30000'},{'id': '0x4b7ec9a3477e0e04728e9b185c675f150377f377#30600'},131470155617115116850216127,103000000,102132998.681931566057095885,0,0,0,0,"{'id': '0xaf8dda1e482d7b4f9d93c354741081ae861ecf54b303a0e2b5bd66c7638c3acd', 'timestamp': '1690069667'}",0,0
35,571908,0x07ed671418af0a4f44a1c2d37b32a8868a5eaad3,{'id': '0x658303724f569cd2459709c98db66fefb62e606a'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933'},{'id': '0x658303724f569cd2459709c98db66fefb62e606a#226800'},{'id': '0x658303724f569cd2459709c98db66fefb62e606a#228200'},131241825242904741882997070,0,800000000000.000000000000017945,0,0,0,0,"{'id': '0xe0d3c3b5c40c2fc2ec5aeb3a2fd0b994d05b53db0b1d62c1277058c2a692605f', 'timestamp': '1696061951'}",0,0
36,460607,0x2fa3110bd62dde98fc4546681cc96bd5778897dd,{'id': '0x8b9031dbe35b382f341b04e3da2c401da02d5d5b'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xca176d5526b59a7114de9fc34e7b351f1ffb511d'},{'id': '0x8b9031dbe35b382f341b04e3da2c401da02d5d5b#223320'},{'id': '0x8b9031dbe35b382f341b04e3da2c401da02d5d5b#246360'},130802519140216167676294343,0,19999999999999.999999999999926405,0,0,0,0,"{'id': '0x3693b7c99c1cbf4832aeaeb135b78f7a7b10e723ce95945676664727f24bccd4', 'timestamp': '1678451123'}",0,0
37,535587,0xdd019016dfbb6e4fc2a2ba7d3b39d461c84a6cef,{'id': '0xf06135a2a52965857327af2a674de7c07e8006fc'},{'id': '0x6bf765c43030387a983f429c1438e9d2025b7e12'},{'id': '0xfb66321d7c674995dfcc2cb67a30bc978dc862ad'},{'id': '0xf06135a2a52965857327af2a674de7c07e8006fc#39200'},{'id': '0xf06135a2a52965857327af2a674de7c07e8006fc#60000'},129569686010290579075240835,2629896.701265072029312119,928806521.287692053472317168,0,0,0,0,"{'id': '0x11d309cd5cbd42ef22e9c384451d849692e6a5f0074e1a428cb4c167e4ee3371', 'timestamp': '1688939675'}",0,0
38,502565,0x2e3a07c367c882e62e578631278ab15aad29125a,{'id': '0x1d7c79064ab30e8ca2f7a9b404f6fc4b95780c89'},{'id': '0x6982508145454ce325ddbe47a25d4ec3d2311933'},{'id': '0xa35923162c49cf95e6bf26623385eb431ad920d3'},{'id': '0x1d7c79064ab30e8ca2f7a9b404f6fc4b95780c89#-90000'},{'id': '0x1d7c79064ab30e8ca2f7a9b404f6fc4b95780c89#-30600'},120886889529442117029542308,2620352067.22204794428270331,3254293.823541213686159981,0,0,0,0,"{'id': '0x419b5b185a0722fdf5b429a8732299abff3341bde10656bca80a17c3abb91bb3', 'timestamp': '1683458519'}",0,0
39,188905,0x0000000000000000000000000000000000000001,{'id': '0xec5ba802e22f234e6833d496264a06adfcdba381'},{'id': '0x7d2220fa4b36cfb02d5092c5a165356d2d585d87'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xec5ba802e22f234e6833d496264a06adfcdba381#-202671'},{'id': '0xec5ba802e22f234e6833d496264a06adfcdba381#-202639'},117900076906017294999613660,2370205820.768715180097103894,3.75,0,0,0,0,"{'id': '0x0990334937ee308c1340be1cbdef30a2a602287ed9cc6ce2b53f4bb9b9362be3', 'timestamp': '1643816768'}",0,0
40,574106,0xe46f5cd473c6f076925add8c5f3357cdce336c4a,{'id': '0x02e3429d39c5d63d2cbb2b381b4c85bfd31f8b3f'},{'id': '0x6982508145454ce325ddbe47a25d4ec3d2311933'},{'id': '0xff541139c60bb38ce2159a13d656f0f38aa96ff4'},{'id': '0x02e3429d39c5d63d2cbb2b381b4c85bfd31f8b3f#-187000'},{'id': '0x02e3429d39c5d63d2cbb2b381b4c85bfd31f8b3f#-49000'},115986202819366040399488181,0,10000000,0,0,0,0,"{'id': '0xbb374083b1f4a1331b2a286c781175d410abba972591b3bdb2688d6df35edcca', 'timestamp': '1696396379'}",0,0
41,569957,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,{'id': '0xf1bd495819310f232435b43237db17ddb09a5fe6'},{'id': '0x97ac4a2439a47c07ad535bb1188c989dae755341'},{'id': '0xa882606494d86804b5514e07e6bd2d6a6ee6d68a'},{'id': '0xf1bd495819310f232435b43237db17ddb09a5fe6#-800'},{'id': '0xf1bd495819310f232435b43237db17ddb09a5fe6#2200'},114404555721828424585732538,9414902.748365555044483327,7043152.763301907018808692,0,0,0,0,"{'id': '0xfcdf989e9573534c2033d24c72192539213617560f8716bdd6f21af0354da0d3', 'timestamp': '1695762395'}",781322012883325519919184465631313030,876291787168797177786806113825392297
42,303366,0x91819fda9ad1ad7fa9908c9696d13f5024008ec8,{'id': '0x6141683d3325a0166a0e9ec81c3f46c3e3017809'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xd60ce08e10149a9ce311436f09f2e476d90f24c5'},{'id': '0x6141683d3325a0166a0e9ec81c3f46c3e3017809#232084'},{'id': '0x6141683d3325a0166a0e9ec81c3f46c3e3017809#232096'},114065830854827241794531214,0.33,10734358212.620361590959522318,0.172883961374999999,5124420423.514892567551591914,0,0,"{'id': '0xcd9e72a7df55bb900f8e83bd5a661397e44809c21b0656094e9d219ee5dd7f45', 'timestamp': '1661791099'}",0,0
43,463167,0x63e17fa5c00c46f91724b985382b3939ff61208e,{'id': '0x04b6115aafae7c138552e67267ef48133522d426'},{'id': '0x2b42d9001b4cdf2dda7c0d7284027c26c72bc5c4'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x04b6115aafae7c138552e67267ef48133522d426#-298000'},{'id': '0x04b6115aafae7c138552e67267ef48133522d426#-290200'},112520571349486026834836675,104799643577072.395638662050794234,0.299999999999999979,0,0,0,0,"{'id': '0x8006a0752f7b9a95ef09d244aaac209b2beb7492990b85265a3b50ace0d7944b', 'timestamp': '1678671347'}",0,0
44,34633,0xd1f14182e8066c3f82ecfe5e2e2195771823dcd6,{'id': '0x1b4b20a49afe9a1a8439ff8668c63df68e1f04cd'},{'id': '0x3d9099765389afb5b5c8abf30d47ad0e3e76709f'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x1b4b20a49afe9a1a8439ff8668c63df68e1f04cd#-76000'},{'id': '0x1b4b20a49afe9a1a8439ff8668c63df68e1f04cd#-75800'},112441013583600967391950792,50049999999.99999999999999917,0,49999999990.471065183119647721,0.004770581444035579,49999999991.150855725297405974,0.005159100579429657,"{'id': '0x9ce487f167ada18e7aeb6caaf2c11e1e9a81e081b6f3b8b80dd0064c79f203c8', 'timestamp': '1622753767'}",0,0
45,513339,0x62d0394966491d51889662bb0577c8ce0287ab06,{'id': '0xe5d103e5bb897a6cdb41d4eec5266eedcf83bcca'},{'id': '0x06450dee7fd2fb8e39061434babcfc05599a6fb8'},{'id': '0xfe610be6d169e53b99d014547022a9a3f9295d6e'},{'id': '0xe5d103e5bb897a6cdb41d4eec5266eedcf83bcca#-5160'},{'id': '0xe5d103e5bb897a6cdb41d4eec5266eedcf83bcca#8760'},112246540199876986146530071,30155382.430250306012035075,36086707.2879992367,0,0,0,0,"{'id': '0x9a1de02f217ad18c974fc984932c157ba4e2a173e54ec6c8d4250645c5c746ee', 'timestamp': '1685102639'}",0,0
46,534937,0x3165d836d1565516d078d33878e4a033e3e1ed75,{'id': '0xf76304e5e59dc7d9d140aec2bb3db4cf41f1d23a'},{'id': '0xb1f7828cf022765d9e8bccf27e365c16163d3396'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xf76304e5e59dc7d9d140aec2bb3db4cf41f1d23a#-309000'},{'id': '0xf76304e5e59dc7d9d140aec2bb3db4cf41f1d23a#-284000'},112175286676940685333680170,410007330806602.565665877107431512,0,0,0,0,0,"{'id': '0x10c2c054ac1e9730382b9c0bdbf64b776c4c7fecf8cae81c8a84151bccf60247', 'timestamp': '1688783255'}",0,0
47,550325,0xc03d7611583a58c58add818dace13f161c22027e,{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933'},{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b#227390'},{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b#230270'},111851926961248494174733028,0,1499999999999.999999999999991526,0,0,0,0,"{'id': '0x3e6d7e142cb1c0bb6a14c9a1b6ee5a09a679ff203e75f58ecef664228dfdd8d3', 'timestamp': '1692017663'}",0,0
48,31910,0xb7ec2d25f0c00ef1969df82f8dd493fad4613c93,{'id': '0x42ccbabc3f2e7e1ede19127fd07025ff53154645'},{'id': '0x4d63407dca9d24147312b7f5608b3d01d984fc56'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x42ccbabc3f2e7e1ede19127fd07025ff53154645#-322320'},{'id': '0x42ccbabc3f2e7e1ede19127fd07025ff53154645#-322260'},111556457656015151218471736,998499999999.998904457012579265,0.023518435236024364,0,0,0,0,"{'id': '0x998f5527eff45b1b491bf44a28aafdd2e2984b9f9a3d57813464108372308ac3', 'timestamp': '1622561002'}",0,0
